,industry,percentage,funds_raised,stage,country,laid_off_count,month,day,year
2145,23,0.265282,122.3,13,7,0,8,14,2020
2146,20,0.265282,350.2,7,59,3,8,14,2020
2147,27,0.265282,45.0,0,59,3,8,12,2020
2148,2,0.25,2.3,0,59,4,8,11,2020
2149,9,1.0,0.9755,1,48,0,8,8,2020
2150,23,0.38,186.4,5,59,2,8,7,2020
2151,27,0.265282,1.8,1,60,3,8,7,2020
2152,9,0.5,53.0,3,7,1,8,6,2020
2153,24,0.265282,20.0,0,59,1,8,5,2020
2154,28,0.25,157.0,14,34,4,7,30,2020
2155,23,1.0,42.4,14,59,1,7,30,2020
2156,7,0.265282,472.0,14,59,3,7,30,2020
2157,9,0.265282,13.0,0,59,3,7,29,2020
2158,1,0.09,649.0,0,59,2,7,28,2020
2159,9,0.05,1600.0,10,22,4,7,27,2020
2160,7,0.72,60.18,3,17,1,7,27,2020
2161,10,0.265282,29.7,0,58,3,7,27,2020
2162,10,0.12,309.0,5,59,1,7,23,2020
2163,23,1.0,27.0,3,23,3,7,23,2020
2164,22,0.06,154.0,14,59,4,7,21,2020
2165,7,0.49,15.0,3,59,0,7,20,2020
2166,8,0.265282,404.6,5,22,2,7,17,2020
2167,28,0.265282,22.4,2,7,3,7,16,2020
2168,17,0.15,251.2,5,59,1,7,15,2020
2169,28,0.2,197.2,14,58,4,7,14,2020
2170,18,0.265282,307.6,7,59,3,7,14,2020
2171,2,0.265282,56.0,13,59,1,7,13,2020
2172,15,0.265282,70.0,4,22,2,7,10,2020
2173,23,0.12,307.0,5,48,2,7,9,2020
2174,7,0.265282,25.6,14,22,0,7,9,2020
2175,7,0.265282,746.0,13,59,1,7,8,2020
2176,7,0.265282,1200.0,13,59,3,7,8,2020
2177,21,0.265282,117.0,4,59,1,7,1,2020
2178,17,0.265282,38.0,5,59,0,7,1,2020
2179,18,0.265282,19.0,4,59,0,7,1,2020
2180,2,0.265282,57.8,4,59,0,7,1,2020
2181,17,0.05,100.8,4,59,0,6,30,2020
2182,22,0.265282,132.0,5,59,3,6,30,2020
2183,1,0.07,1300.0,6,59,4,6,29,2020
2184,27,0.22,214.2,5,22,2,6,29,2020
2185,27,0.265282,3600.0,0,17,2,6,29,2020
2186,23,0.265282,101.6,0,59,1,6,29,2020
2187,13,0.265282,214.5,13,59,0,6,29,2020
2188,23,1.0,4.0,0,59,3,6,28,2020
2189,27,0.265282,1200.0,4,59,3,6,27,2020
2190,26,0.265282,228.0,7,59,3,6,25,2020
2191,17,0.06,157.0,13,59,4,6,24,2020
2192,2,0.12,455.2,13,59,2,6,24,2020
2193,28,0.265282,3200.0,7,59,3,6,24,2020
2194,27,0.09,4800.0,7,23,4,6,23,2020
2195,7,0.9,103.0,4,59,1,6,23,2020
2196,20,1.0,3.0,1,59,0,6,23,2020
2197,7,0.07,18.0,13,59,4,6,22,2020
2198,21,0.265282,19500.0,9,58,2,6,19,2020
2199,18,0.265282,32.0,3,59,0,6,18,2020
2200,7,0.25,582.0,12,22,0,6,17,2020
2201,7,0.5,496.0,8,22,4,6,16,2020
2202,27,0.05,9900.0,10,48,4,6,16,2020
2203,4,0.01,40.0,13,59,1,6,16,2020
2204,12,0.25,50.0,4,59,1,6,16,2020
2205,4,0.11,117.0,14,59,3,6,15,2020
2206,23,1.0,10.0,3,59,3,6,15,2020
2207,27,0.25,24700.0,13,34,2,6,12,2020
2208,7,0.48,50.0,3,59,1,6,12,2020
2209,13,0.1,157.0,0,6,2,6,11,2020
2210,23,0.27,2.0,1,59,0,6,11,2020
2211,18,0.18,157.0,0,59,0,6,10,2020
2212,26,0.265282,39.6,0,7,0,6,9,2020
2213,18,0.08,139.0,5,59,1,6,5,2020
2214,7,0.14,106.0,4,59,0,6,5,2020
2215,25,0.4,52.0,4,59,1,6,4,2020
2216,20,0.14,29.0,2,59,0,6,4,2020
2217,27,0.265282,75.0,4,59,3,6,4,2020
2218,7,0.08,324.0,7,58,2,6,3,2020
2219,0,0.265282,1.0,0,59,1,6,3,2020
2220,27,0.21,117.0,5,59,0,6,3,2020
2221,7,0.14,120.0,7,59,0,6,3,2020
2222,27,0.265282,55.0,14,17,2,6,2,2020
2223,27,0.02,3100.0,12,59,0,6,2,2020
2224,7,0.15,453.0,4,59,0,6,2,2020
2225,4,0.16,58.0,3,59,0,6,2,2020
2226,2,0.265282,10.0,14,59,0,6,2,2020
2227,23,0.18,79.0,13,59,4,6,1,2020
2228,28,0.1,548.0,13,22,4,6,1,2020
2229,21,0.22,24.0,4,59,0,6,1,2020
2230,7,0.15,732.0,4,59,1,5,29,2020
2231,21,0.6,17.0,2,59,0,5,29,2020
2232,2,0.18,224.0,0,22,4,5,28,2020
2233,27,0.3,340.0,13,59,2,5,28,2020
2234,2,0.265282,19.0,14,59,2,5,28,2020
2235,10,0.08,157.0,6,1,0,5,28,2020
2236,23,0.25,7.0,2,59,0,5,28,2020
2237,5,0.12,89.0,14,59,2,5,27,2020
2238,7,0.08,30.0,0,5,1,5,27,2020
2239,27,0.23,24700.0,13,22,4,5,26,2020
2240,5,1.0,108.0,14,59,2,5,26,2020
2241,7,0.265282,207.0,0,59,1,5,26,2020
2242,27,0.265282,247.0,5,22,2,5,25,2020
2243,19,0.265282,157.0,0,24,0,5,22,2020
2244,17,0.1,146.0,14,59,4,5,21,2020
2245,28,0.35,3.0,2,22,1,5,21,2020
2246,20,0.36,30.0,2,59,0,5,21,2020
2247,27,0.265282,100.0,14,16,3,5,21,2020
2248,27,0.35,3800.0,11,22,4,5,20,2020
2249,15,0.18,530.0,7,59,4,5,20,2020
2250,28,1.0,62.0,3,59,2,5,20,2020
2251,7,0.07,2500.0,12,59,2,5,20,2020
2252,17,0.25,222.0,5,22,2,5,20,2020
2253,26,0.06,240.0,5,59,0,5,20,2020
2254,23,0.15,157.0,5,22,4,5,19,2020
2255,28,0.31,88.0,3,58,1,5,19,2020
2256,20,1.0,157.0,0,58,0,5,19,2020
2257,7,0.265282,252.0,4,59,3,5,19,2020
2258,27,0.13,24700.0,13,59,4,5,18,2020
2259,28,0.25,157.0,14,48,4,5,18,2020
2260,9,0.14,1600.0,10,22,4,5,18,2020
2261,21,0.2,19500.0,9,22,2,5,18,2020
2262,13,0.265282,553.0,6,59,1,5,18,2020
2263,14,0.05,157.0,12,59,1,5,18,2020
2264,25,0.265282,92.0,14,25,3,5,18,2020
2265,13,0.1,63.0,4,59,3,5,18,2020
2266,21,0.265282,300.0,0,22,4,5,17,2020
2267,9,0.13,914.0,11,22,4,5,15,2020
2268,7,0.5,200.0,0,22,4,5,15,2020
2269,10,0.1,49.0,4,59,0,5,15,2020
2270,23,1.0,3.0,1,59,3,5,15,2020
2271,27,0.08,5300.0,14,59,2,5,14,2020
2272,18,0.4,157.0,14,59,1,5,14,2020
2273,17,0.1,116.0,14,59,1,5,14,2020
2274,27,0.15,73.0,3,59,0,5,14,2020
2275,7,0.265282,69.0,0,59,0,5,14,2020
2276,25,0.265282,106.0,5,59,3,5,14,2020
2277,17,0.265282,375.0,4,59,3,5,14,2020
2278,23,1.0,80.0,4,59,4,5,13,2020
2279,24,0.4,2.0,0,5,1,5,13,2020
2280,7,0.18,10.0,0,59,0,5,13,2020
2281,20,0.11,157.0,14,7,0,5,13,2020
2282,4,0.265282,46.0,4,59,0,5,13,2020
2283,25,0.265282,111.0,6,59,3,5,13,2020
2284,8,1.0,1.0,1,61,3,5,13,2020
2285,19,0.1,574.0,4,59,3,5,13,2020
2286,7,0.2,157.0,13,5,4,5,12,2020
2287,21,0.5,79.0,3,59,1,5,12,2020
2288,4,0.19,77.0,3,59,1,5,12,2020
2289,22,0.17,52.0,5,59,0,5,12,2020
2290,5,0.03,104.0,5,7,0,5,12,2020
2291,13,0.265282,100.0,14,59,3,5,12,2020
2292,7,0.265282,47.0,3,59,3,5,12,2020
2293,7,0.03,837.0,5,58,1,5,11,2020
2294,21,0.25,133.0,4,59,0,5,11,2020
2295,7,0.01,782.0,5,59,0,5,8,2020
2296,27,1.0,11.0,14,59,4,5,7,2020
2297,22,0.3,204.0,14,59,4,5,7,2020
2298,7,0.5,78.0,3,53,1,5,7,2020
2299,7,0.12,263.0,6,59,1,5,7,2020
2300,24,0.265282,145.0,5,59,1,5,7,2020
2301,7,0.23,92.0,4,59,0,5,7,2020
2302,28,1.0,157.0,0,23,3,5,7,2020
2303,27,0.14,24700.0,13,59,4,5,6,2020
2304,4,0.33,157.0,12,59,2,5,6,2020
2305,5,0.265282,15.0,14,59,2,5,6,2020
2306,17,0.08,60.0,13,59,1,5,6,2020
2307,4,0.1,283.0,5,59,1,5,6,2020
2308,7,0.7,170.0,3,36,3,5,6,2020
2309,4,0.265282,743.0,6,59,3,5,6,2020
2310,28,0.25,5400.0,12,59,4,5,5,2020
2311,2,0.3,1500.0,0,59,4,5,5,2020
2312,22,0.1,181.0,5,59,2,5,5,2020
2313,22,0.15,68.0,5,59,0,5,5,2020
2314,24,0.265282,90.0,4,14,0,5,5,2020
2315,22,0.1,84.0,4,59,0,5,5,2020
2316,13,0.265282,1000.0,13,59,3,5,5,2020
2317,22,0.265282,74.0,4,59,3,5,5,2020
2318,12,0.265282,76.0,0,7,3,5,5,2020
2319,8,0.16,404.0,5,22,4,5,4,2020
2320,27,0.31,771.0,14,57,4,5,4,2020
2321,7,0.2,175.0,3,20,4,5,4,2020
2322,25,0.21,7.0,2,14,1,5,4,2020
2323,19,0.15,257.0,3,7,1,5,4,2020
2324,10,0.3,106.0,3,1,1,5,4,2020
2325,24,0.08,11.0,2,7,0,5,4,2020
2326,12,0.13,184.0,13,59,3,5,4,2020
2327,28,0.265282,55.0,14,17,3,5,4,2020
2328,23,0.1,386.0,5,25,2,5,3,2020
2329,19,0.265282,46.0,13,59,1,5,3,2020
2330,28,0.265282,2400.0,7,58,2,5,1,2020
2331,10,0.4,217.0,6,59,2,5,1,2020
2332,18,0.32,102.0,3,58,1,5,1,2020
2333,2,0.8,82.0,2,59,1,5,1,2020
2334,12,0.265282,10.0,2,59,1,5,1,2020
2335,7,0.265282,80.0,0,42,0,5,1,2020
2336,18,0.2,28.0,4,59,0,5,1,2020
2337,27,1.0,24.0,14,59,3,5,1,2020
2338,28,0.265282,1.0,1,22,3,5,1,2020
2339,24,0.265282,32.0,14,59,2,4,30,2020
2340,2,0.265282,156.0,14,59,1,4,30,2020
2341,0,0.265282,75.0,0,59,3,4,30,2020
2342,4,0.265282,660.0,6,59,3,4,30,2020
2343,18,0.14,145.0,6,59,3,4,30,2020
2344,9,1.0,15.0,2,59,3,4,30,2020
2345,27,0.17,4900.0,13,59,4,4,29,2020
2346,21,0.265282,2250.0,9,59,4,4,29,2020
2347,28,0.08,229.0,14,59,2,4,29,2020
2348,9,0.265282,89.0,3,59,2,4,29,2020
2349,27,0.13,765.0,5,59,1,4,29,2020
2350,15,0.1,128.0,5,59,0,4,29,2020
2351,7,0.265282,23.0,3,49,3,4,29,2020
2352,28,0.25,3.0,13,59,4,4,28,2020
2353,7,0.5,157.0,0,36,4,4,28,2020
2354,9,0.15,1500.0,8,58,4,4,28,2020
2355,4,0.18,156.0,0,59,1,4,28,2020
2356,17,0.15,70.0,0,59,0,4,28,2020
2357,7,0.25,71.0,3,59,0,4,28,2020
2358,23,0.5,2.0,1,59,0,4,28,2020
2359,19,0.265282,436.0,6,59,3,4,28,2020
2360,7,0.25,37.0,3,59,3,4,28,2020
2361,19,0.1,840.0,3,59,4,4,27,2020
2362,21,0.2,24.0,2,59,0,4,27,2020
2363,22,0.7,4.0,1,59,3,4,27,2020
2364,28,0.265282,2400.0,7,5,4,4,25,2020
2365,9,1.0,157.0,2,23,4,4,25,2020
2366,19,0.2,17.0,3,59,0,4,25,2020
2367,27,0.36,88.0,3,59,1,4,24,2020
2368,26,0.23,60.0,3,7,0,4,24,2020
2369,17,0.3,7.0,2,59,0,4,24,2020
2370,7,0.22,15.0,3,59,0,4,24,2020
2371,28,0.25,30.0,3,17,0,4,24,2020
2372,12,0.33,29.0,3,59,0,4,24,2020
2373,2,0.21,12.0,0,59,0,4,24,2020
2374,5,1.0,2.0,2,5,0,4,24,2020
2375,18,0.265282,54.0,14,59,3,4,24,2020
2376,7,0.265282,122.0,6,58,3,4,24,2020
2377,23,0.12,160.0,4,59,2,4,23,2020
2378,10,0.15,583.0,4,59,1,4,23,2020
2379,4,0.09,274.0,7,59,1,4,23,2020
2380,12,0.05,1300.0,0,59,1,4,23,2020
2381,17,0.265282,68.0,4,59,0,4,23,2020
2382,15,0.01,665.0,5,59,3,4,23,2020
2383,23,0.265282,78.0,14,59,3,4,23,2020
2384,17,0.265282,50.0,3,59,3,4,23,2020
2385,2,0.5,2600.0,6,59,4,4,22,2020
2386,10,0.35,24.0,3,59,1,4,22,2020
2387,27,0.14,52.0,2,59,0,4,22,2020
2388,28,0.7,157.0,0,23,3,4,22,2020
2389,4,0.265282,17.0,2,59,3,4,22,2020
2390,25,0.265282,61.0,4,59,3,4,22,2020
2391,1,0.1,15.0,13,1,3,4,22,2020
2392,9,0.265282,1600.0,10,22,4,4,21,2020
2393,7,0.265282,2200.0,0,22,4,4,21,2020
2394,7,0.3,392.0,13,59,4,4,21,2020
2395,2,0.1,613.0,6,59,2,4,21,2020
2396,23,0.21,339.0,13,59,1,4,21,2020
2397,12,0.13,42.0,3,59,0,4,21,2020
2398,7,0.09,75.0,3,7,0,4,21,2020
2399,18,0.13,165.0,5,59,0,4,21,2020
2400,5,0.265282,48.0,3,59,0,4,21,2020
2401,18,0.265282,157.0,0,59,0,4,21,2020
2402,15,0.1,84.0,5,25,0,4,21,2020
2403,28,0.15,521.0,5,20,4,4,20,2020
2404,3,0.14,10.0,0,59,1,4,20,2020
2405,17,0.25,58.0,5,59,1,4,20,2020
2406,7,0.3,38.0,3,32,1,4,20,2020
2407,26,0.25,1.0,1,5,0,4,20,2020
2408,27,0.265282,71.0,4,59,0,4,20,2020
2409,12,0.09,50.0,4,59,0,4,20,2020
2410,12,0.03,100.0,4,59,0,4,20,2020
2411,28,0.6,40.5,3,59,3,4,20,2020
2412,7,1.0,126.0,6,59,3,4,18,2020
2413,15,0.265282,293.0,5,22,2,4,17,2020
2414,5,0.35,37.0,5,5,2,4,17,2020
2415,22,0.28,110.0,5,59,2,4,17,2020
2416,21,0.08,335.0,5,5,1,4,17,2020
2417,21,0.1,263.0,4,5,1,4,17,2020
2418,23,0.05,307.0,5,48,1,4,17,2020
2419,5,0.265282,34.0,3,12,0,4,17,2020
2420,9,0.1,478.0,10,59,0,4,17,2020
2421,17,0.18,100.0,4,59,0,4,17,2020
2422,25,0.37,1.0,0,59,0,4,17,2020
2423,3,0.12,69.0,3,59,3,4,17,2020
2424,19,0.38,18.0,2,59,3,4,17,2020
2425,9,0.265282,96.0,14,59,3,4,17,2020
2426,17,0.265282,59.0,0,7,3,4,17,2020
2427,27,0.13,1.0,13,59,2,4,16,2020
2428,7,0.18,42.0,3,48,1,4,16,2020
2429,17,0.2,76.0,4,22,1,4,16,2020
2430,17,0.265282,11.0,2,7,3,4,16,2020
2431,17,0.265282,59.0,4,59,3,4,16,2020
2432,23,0.265282,16.0,2,59,3,4,16,2020
2433,17,0.265282,157.0,0,59,3,4,16,2020
2434,3,1.0,1.0,1,59,3,4,16,2020
2435,21,0.265282,2.0,2,59,3,4,16,2020
2436,21,0.35,1500.0,6,59,4,4,15,2020
2437,2,0.2,288.0,13,59,2,4,15,2020
2438,23,0.4,19.0,4,22,2,4,15,2020
2439,9,0.67,423.0,0,59,2,4,15,2020
2440,7,0.16,447.0,6,59,2,4,15,2020
2441,7,0.265282,160.0,5,23,2,4,15,2020
2442,10,0.25,72.0,4,59,0,4,15,2020
2443,27,0.2,40.0,2,59,0,4,15,2020
2444,23,0.265282,51.0,3,7,0,4,15,2020
2445,23,0.265282,34.0,4,59,0,4,15,2020
2446,19,0.2,100.0,14,59,3,4,15,2020
2447,2,0.3,7.0,2,23,3,4,15,2020
2448,6,0.265282,1800.0,9,59,3,4,15,2020
2449,23,0.1,358.0,13,59,2,4,14,2020
2450,9,0.23,224.0,6,7,2,4,14,2020
2451,10,0.3,59.0,3,59,1,4,14,2020
2452,2,0.35,90.0,3,59,1,4,14,2020
2453,2,0.265282,132.0,5,59,0,4,14,2020
2454,4,0.265282,190.0,6,59,0,4,14,2020
2455,10,0.265282,5.0,0,5,0,4,14,2020
2456,7,0.265282,584.0,0,59,3,4,14,2020
2457,28,0.265282,134.0,4,48,3,4,14,2020
2458,23,0.44,1400.0,13,59,4,4,13,2020
2459,27,0.1,955.0,3,59,2,4,13,2020
2460,7,0.1,120.0,3,5,1,4,13,2020
2461,15,0.25,12.0,2,59,1,4,13,2020
2462,7,0.08,119.0,3,7,0,4,13,2020
2463,18,0.265282,185.0,0,59,2,4,10,2020
2464,28,0.16,3.0,0,59,0,4,10,2020
2465,7,0.265282,14.0,3,5,0,4,10,2020
2466,22,0.265282,29.0,4,59,0,4,10,2020
2467,4,0.29,85.0,0,59,0,4,10,2020
2468,1,0.27,35.0,3,59,0,4,10,2020
2469,13,1.0,1.0,0,59,0,4,10,2020
2470,18,0.31,157.0,0,59,0,4,10,2020
2471,7,0.265282,119.0,4,59,3,4,10,2020
2472,2,0.17,56.0,13,59,4,4,9,2020
2473,7,0.265282,324.0,7,59,2,4,9,2020
2474,14,0.1,410.0,3,59,2,4,9,2020
2475,7,0.31,26.0,3,5,2,4,9,2020
2476,4,0.1,689.0,13,59,1,4,9,2020
2477,4,0.34,114.0,5,59,1,4,9,2020
2478,26,0.32,59.0,3,59,0,4,9,2020
2479,23,0.15,28.0,3,7,0,4,9,2020
2480,4,0.05,137.5,3,59,0,4,9,2020
2481,5,0.07,157.0,0,7,0,4,9,2020
2482,17,0.04,32.0,0,58,0,4,9,2020
2483,3,0.265282,18.0,0,59,3,4,9,2020
2484,3,0.3,40.0,3,58,3,4,9,2020
2485,7,0.265282,217.0,0,59,3,4,9,2020
2486,2,0.45,332.0,13,59,4,4,8,2020
2487,23,0.28,215.0,5,22,2,4,8,2020
2488,27,0.33,95.0,4,59,1,4,8,2020
2489,7,0.45,40.0,3,59,1,4,8,2020
2490,22,0.4,72.0,4,59,1,4,8,2020
2491,26,0.35,91.0,4,42,1,4,8,2020
2492,17,0.35,64.0,4,59,1,4,8,2020
2493,21,0.4,40.0,3,59,0,4,8,2020
2494,17,0.05,65.0,4,59,0,4,8,2020
2495,17,0.25,157.0,0,59,0,4,8,2020
2496,17,0.1,106.0,4,59,0,4,8,2020
2497,22,0.16,23.0,0,5,0,4,8,2020
2498,20,0.1,157.0,0,7,0,4,8,2020
2499,2,0.1,16.0,3,5,0,4,8,2020
2500,9,0.12,26.0,2,59,0,4,8,2020
2501,7,0.06,314.0,5,5,3,4,8,2020
2502,17,0.265282,58.0,4,59,3,4,8,2020
2503,28,0.1,134.0,4,48,3,4,8,2020
2504,7,0.265282,35.0,2,59,3,4,8,2020
2505,7,0.265282,1.0,0,36,3,4,8,2020
2506,23,0.2,140.0,5,59,3,4,8,2020
2507,9,0.5,902.0,7,59,4,4,7,2020
2508,9,0.44,319.0,5,59,4,4,7,2020
2509,12,0.53,438.0,13,59,4,4,7,2020
2510,21,0.07,319.0,13,59,2,4,7,2020
2511,17,0.2,367.0,6,59,2,4,7,2020
2512,7,0.265282,157.0,0,59,1,4,7,2020
2513,23,0.15,85.0,5,59,1,4,7,2020
2514,12,0.265282,175.0,4,59,1,4,7,2020
2515,23,0.1,181.0,5,59,1,4,7,2020
2516,17,0.08,607.0,12,59,1,4,7,2020
2517,18,0.07,190.0,0,59,1,4,7,2020
2518,10,0.265282,157.0,0,59,1,4,7,2020
2519,7,0.265282,99.0,4,59,0,4,7,2020
2520,26,0.265282,15.0,2,59,3,4,7,2020
2521,17,0.265282,41.0,12,59,3,4,7,2020
2522,7,0.33,293.0,6,59,2,4,6,2020
2523,17,0.2,0.7,2,5,2,4,6,2020
2524,17,0.2,75.0,3,59,1,4,6,2020
2525,7,0.06,157.0,0,5,1,4,6,2020
2526,17,0.1,28.0,14,59,0,4,6,2020
2527,26,0.14,92.0,4,59,0,4,6,2020
2528,27,0.32,21.0,3,7,0,4,6,2020
2529,7,0.2,72.0,3,7,0,4,6,2020
2530,10,0.1,50.0,12,59,0,4,6,2020
2531,3,0.265282,25.0,13,7,3,4,6,2020
2532,28,0.265282,183.0,5,59,3,4,6,2020
2533,4,0.265282,227.0,4,59,3,4,6,2020
2534,0,0.25,100.0,0,59,0,4,5,2020
2535,2,0.12,348.0,0,31,1,4,4,2020
2536,8,0.33,300.0,5,5,4,4,3,2020
2537,17,0.5,162.0,5,59,4,4,3,2020
2538,28,0.42,157.0,0,5,2,4,3,2020
2539,23,0.37,297.0,6,59,2,4,3,2020
2540,27,0.265282,225.0,0,59,2,4,3,2020
2541,27,0.265282,955.0,3,59,2,4,3,2020
2542,28,0.1,157.0,0,23,2,4,3,2020
2543,15,0.07,35.0,3,59,1,4,3,2020
2544,23,0.13,97.0,5,59,1,4,3,2020
2545,7,0.4,40.0,3,59,0,4,3,2020
2546,13,0.13,247.0,5,59,0,4,3,2020
2547,18,0.08,80.0,6,59,0,4,3,2020
2548,12,0.25,24.0,2,7,0,4,3,2020
2549,12,0.265282,14.0,2,59,0,4,3,2020
2550,18,0.05,157.0,0,59,0,4,3,2020
2551,23,0.265282,4.0,2,59,0,4,3,2020
2552,28,0.25,157.0,0,59,0,4,3,2020
2553,18,0.2,157.0,0,59,0,4,3,2020
2554,4,0.265282,16.0,2,59,3,4,3,2020
2555,10,0.265282,64.0,3,59,3,4,3,2020
2556,28,0.265282,41.0,3,11,3,4,3,2020
2557,10,0.265282,7.0,2,59,3,4,3,2020
2558,22,0.265282,28.0,3,59,3,4,3,2020
2559,21,0.5,117.0,4,59,3,4,3,2020
2560,8,0.35,114.0,13,59,4,4,2,2020
2561,1,0.03,1200.0,5,59,2,4,2,2020
2562,9,0.54,112.0,4,7,2,4,2,2020
2563,8,0.22,549.0,6,59,2,4,2,2020
2564,8,0.25,109.0,5,17,2,4,2,2020
2565,27,0.265282,167.0,3,52,2,4,2,2020
2566,21,0.2,222.0,5,59,1,4,2,2020
2567,23,0.17,253.0,5,59,1,4,2,2020
2568,23,0.3,68.0,3,59,1,4,2,2020
2569,25,0.265282,152.0,3,59,1,4,2,2020
2570,10,0.25,65.0,14,59,1,4,2,2020
2571,27,0.265282,122.0,4,22,0,4,2,2020
2572,22,0.2,118.0,12,59,0,4,2,2020
2573,17,0.265282,102.0,4,59,0,4,2,2020
2574,10,0.19,114.0,6,59,0,4,2,2020
2575,18,0.265282,50.0,5,59,0,4,2,2020
2576,13,0.15,151.0,0,59,0,4,2,2020
2577,10,0.265282,40.0,3,59,0,4,2,2020
2578,17,0.07,16.0,3,59,0,4,2,2020
2579,5,0.07,2.0,0,59,0,4,2,2020
2580,7,0.06,8.0,0,22,0,4,2,2020
2581,9,0.07,6.0,2,59,0,4,2,2020
2582,21,0.5,157.0,0,59,3,4,2,2020
2583,23,0.265282,102.0,12,22,3,4,2,2020
2584,23,0.265282,70.0,4,59,3,4,2,2020
2585,23,1.0,157.0,0,57,3,4,2,2020
2586,19,0.265282,157.0,0,59,3,4,2,2020
2587,2,0.265282,48.0,3,59,2,4,1,2020
2588,28,0.33,157.0,0,33,2,4,1,2020
2589,12,0.2,75.0,3,59,2,4,1,2020
2590,17,0.12,159.0,5,59,1,4,1,2020
2591,18,0.25,8.5,2,17,1,4,1,2020
2592,7,0.2,190.0,4,59,1,4,1,2020
2593,22,0.13,52.0,4,59,1,4,1,2020
2594,7,0.09,143.0,0,22,1,4,1,2020
2595,27,0.37,157.0,0,59,0,4,1,2020
2596,25,0.09,100.0,4,25,0,4,1,2020
2597,17,0.2,16.0,2,59,0,4,1,2020
2598,28,0.265282,11.0,2,59,0,4,1,2020
2599,7,0.2,50.0,3,7,0,4,1,2020
2600,17,0.25,46.0,4,59,0,4,1,2020
2601,12,0.4,15.0,2,59,0,4,1,2020
2602,7,0.265282,157.0,0,59,3,4,1,2020
2603,23,0.265282,197.0,5,59,3,4,1,2020
2604,23,0.5,62.0,4,59,3,4,1,2020
2605,1,0.265282,46.0,4,59,3,4,1,2020
2606,17,0.6,81.0,4,59,3,4,1,2020
2607,28,0.5,33.0,3,59,3,4,1,2020
2608,15,0.18,227.0,5,59,4,3,31,2020
2609,17,0.3,89.0,4,59,2,3,31,2020
2610,2,0.41,310.0,8,59,2,3,31,2020
2611,27,0.3,467.0,6,59,2,3,31,2020
2612,15,0.37,69.0,5,59,1,3,31,2020
2613,21,0.25,157.0,14,59,1,3,31,2020
2614,17,0.265282,55.0,0,59,0,3,31,2020
2615,22,0.265282,26.0,3,59,0,3,31,2020
2616,8,0.04,91.0,4,59,0,3,31,2020
2617,17,0.14,26.0,3,59,0,3,31,2020
2618,28,0.265282,67.0,4,59,3,3,31,2020
2619,17,0.265282,4.0,1,59,3,3,31,2020
2620,28,0.3,116.0,3,59,3,3,31,2020
2621,10,0.35,8.0,2,59,3,3,31,2020
2622,7,0.265282,157.0,0,59,3,3,31,2020
2623,13,0.265282,130.0,6,59,3,3,31,2020
2624,2,0.3,423.0,7,59,4,3,30,2020
2625,6,0.25,423.0,5,59,2,3,30,2020
2626,28,0.2,48.0,3,22,1,3,30,2020
2627,10,0.3,45.0,2,25,1,3,30,2020
2628,7,0.3,110.0,4,59,1,3,30,2020
2629,18,0.09,77.0,13,59,0,3,30,2020
2630,15,0.1,157.0,0,59,0,3,30,2020
2631,19,0.265282,110.0,6,59,0,3,30,2020
2632,27,0.265282,82.0,2,14,0,3,30,2020
2633,21,0.75,18.0,2,59,0,3,30,2020
2634,23,0.265282,75.0,2,59,0,3,30,2020
2635,9,0.5,15.0,1,59,0,3,30,2020
2636,23,0.265282,31.0,4,59,3,3,30,2020
2637,22,0.39,219.0,3,59,4,3,29,2020
2638,17,1.0,25.0,3,59,0,3,29,2020
2639,2,0.265282,13.0,2,59,0,3,29,2020
2640,28,0.5,47.0,5,22,4,3,28,2020
2641,21,0.265282,2250.0,9,59,4,3,28,2020
2642,23,0.265282,541.0,7,59,3,3,28,2020
2643,0,0.85,3000.0,0,58,4,3,27,2020
2644,27,0.3,623.0,5,59,4,3,27,2020
2645,2,1.0,95.0,0,48,4,3,27,2020
2646,23,0.265282,18.0,0,59,2,3,27,2020
2647,4,0.265282,430.0,6,59,2,3,27,2020
2648,9,0.265282,127.0,4,59,2,3,27,2020
2649,21,0.25,77.0,3,59,2,3,27,2020
2650,21,0.3,560.0,4,59,2,3,27,2020
2651,27,0.25,403.0,5,59,2,3,27,2020
2652,27,0.2,107.0,14,59,2,3,27,2020
2653,7,0.3,201.0,13,7,1,3,27,2020
2654,14,0.265282,133.0,6,59,1,3,27,2020
2655,1,0.265282,12.0,2,59,1,3,27,2020
2656,7,0.1,49.0,3,7,1,3,27,2020
2657,21,0.265282,263.0,4,5,1,3,27,2020
2658,9,0.265282,20.0,1,59,0,3,27,2020
2659,9,0.2,60.0,4,59,0,3,27,2020
2660,22,0.2,41.0,0,59,0,3,27,2020
2661,17,0.265282,25.0,3,59,0,3,27,2020
2662,23,0.265282,68.0,3,59,0,3,27,2020
2663,7,0.265282,157.0,2,5,3,3,27,2020
2664,5,0.265282,157.0,0,59,3,3,27,2020
2665,13,0.265282,273.0,9,59,3,3,27,2020
2666,23,0.5,88.0,4,59,4,3,26,2020
2667,28,0.265282,157.0,0,22,2,3,26,2020
2668,13,0.1,149.0,7,59,1,3,26,2020
2669,6,0.1,149.0,4,7,1,3,26,2020
2670,27,0.265282,123.0,5,59,1,3,26,2020
2671,21,0.75,34.0,3,59,1,3,26,2020
2672,23,0.2,47.0,3,59,0,3,26,2020
2673,19,1.0,5.0,1,59,0,3,26,2020
