industry,percentage,funds_raised,stage,country,laid_off_count,month,day,year
19,0.04,336,5,5,'\'(-inf-74.5]\'',10,24,2022
12,0.16,86,0,25,'\'(-inf-74.5]\'',10,23,2022
12,0.38,36,0,25,'\'(-inf-74.5]\'',10,23,2022
24,0.1,138,12,59,'\'(74.5-245.743]\'',10,21,2022
25,0.01,157,13,59,'\'(74.5-245.743]\'',10,21,2022
7,0.33,30,0,17,'\'(-inf-74.5]\'',10,21,2022
12,0.3,4,2,22,'\'(-inf-74.5]\'',10,21,2022
27,0.54,575,13,59,'\'(245.743-inf)\'',10,21,2022
17,0.12,127,4,5,'\'(74.5-245.743]\'',10,20,2022
21,0.46,151,4,59,'\'(-inf-74.5]\'',10,20,2022
20,0.11,203,4,59,'\'(-inf-74.5]\'',10,20,2022
24,0.265282,5,12,59,'\'(-inf-74.5]\'',10,20,2022
27,0.265282,629,13,58,'\'(245.743-inf)\'',10,20,2022
21,0.2,365,6,59,'\'(245.743-inf)\'',10,20,2022
19,0.5,260,13,59,'\'(74.5-245.743]\'',10,20,2022
9,0.265282,3400,9,59,'\'(245.743-inf)\'',10,19,2022
7,0.3,177,3,59,'\'(-inf-74.5]\'',10,19,2022
25,0.12,88,3,58,'\'(-inf-74.5]\'',10,19,2022
21,0.265282,13,3,59,'\'(245.743-inf)\'',10,19,2022
4,0.265282,596,8,4,'\'(245.743-inf)\'',10,19,2022
21,0.265282,313,0,59,'\'(245.743-inf)\'',10,19,2022
23,0.07,1700,8,59,'\'(74.5-245.743]\'',10,18,2022
23,0.21,71,13,59,'\'(-inf-74.5]\'',10,18,2022
12,0.265282,189,3,17,'\'(-inf-74.5]\'',10,17,2022
17,0.05,157,0,0,'\'(-inf-74.5]\'',10,17,2022
19,0.265282,1,13,59,'\'(245.743-inf)\'',10,17,2022
3,1,42,3,17,'\'(245.743-inf)\'',10,17,2022
18,0.21,235,0,59,'\'(-inf-74.5]\'',10,16,2022
11,0.265282,157,0,9,'\'(245.743-inf)\'',10,16,2022
21,0.27,157,0,59,'\'(245.743-inf)\'',10,14,2022
9,0.19,122,13,59,'\'(245.743-inf)\'',10,14,2022
7,1,9,0,58,'\'(245.743-inf)\'',10,14,2022
5,1,157,1,22,'\'(245.743-inf)\'',10,14,2022
24,0.265282,65,13,59,'\'(74.5-245.743]\'',10,13,2022
2,1,10,14,59,'\'(-inf-74.5]\'',10,13,2022
25,0.265282,61,4,59,'\'(245.743-inf)\'',10,13,2022
5,0.05,5500,12,22,'\'(245.743-inf)\'',10,12,2022
24,0.1,426,6,59,'\'(74.5-245.743]\'',10,12,2022
19,0.265282,1500,13,52,'\'(74.5-245.743]\'',10,12,2022
5,0.75,17,2,22,'\'(-inf-74.5]\'',10,12,2022
12,0.1,657,7,59,'\'(245.743-inf)\'',10,11,2022
7,0.265282,450,4,59,'\'(-inf-74.5]\'',10,11,2022
7,0.11,1500,5,59,'\'(74.5-245.743]\'',10,11,2022
21,0.3,217,4,59,'\'(74.5-245.743]\'',10,11,2022
19,0.265282,20,2,34,'\'(-inf-74.5]\'',10,11,2022
5,0.13,235,0,59,'\'(-inf-74.5]\'',10,11,2022
17,0.35,2,1,12,'\'(-inf-74.5]\'',10,11,2022
6,0.265282,16,2,58,'\'(245.743-inf)\'',10,11,2022
3,0.265282,157,0,20,'\'(245.743-inf)\'',10,11,2022
10,0.265282,157,1,59,'\'(-inf-74.5]\'',10,11,2022
9,0.265282,367,13,59,'\'(245.743-inf)\'',10,10,2022
17,0.11,1100,13,59,'\'(74.5-245.743]\'',10,10,2022
13,0.96,103,5,59,'\'(74.5-245.743]\'',10,10,2022
12,0.2,315,4,59,'\'(-inf-74.5]\'',10,10,2022
13,0.33,58,0,59,'\'(245.743-inf)\'',10,10,2022
23,1,157,14,59,'\'(245.743-inf)\'',10,9,2022
12,0.04,585,13,59,'\'(74.5-245.743]\'',10,7,2022
4,0.265282,30,5,59,'\'(74.5-245.743]\'',10,7,2022
3,0.3,156,0,48,'\'(245.743-inf)\'',10,6,2022
8,0.12,1900,13,59,'\'(245.743-inf)\'',10,6,2022
21,0.265282,347,4,59,'\'(74.5-245.743]\'',10,6,2022
5,0.05,157,14,59,'\'(-inf-74.5]\'',10,6,2022
9,0.06,1900,9,59,'\'(-inf-74.5]\'',10,6,2022
7,0.265282,645,0,48,'\'(245.743-inf)\'',10,6,2022
7,0.265282,29,3,35,'\'(245.743-inf)\'',10,6,2022
7,0.4,58,3,59,'\'(245.743-inf)\'',10,6,2022
18,0.265282,2100,13,52,'\'(245.743-inf)\'',10,6,2022
22,0.25,29,4,59,'\'(-inf-74.5]\'',10,5,2022
12,0.5,73,3,59,'\'(245.743-inf)\'',10,5,2022
26,0.09,253,13,59,'\'(74.5-245.743]\'',10,4,2022
27,0.16,105,3,1,'\'(-inf-74.5]\'',10,4,2022
21,0.13,35,3,59,'\'(-inf-74.5]\'',10,4,2022
4,0.05,157,5,59,'\'(245.743-inf)\'',10,4,2022
7,0.05,534,5,23,'\'(245.743-inf)\'',10,4,2022
17,0.15,360,4,59,'\'(245.743-inf)\'',10,3,2022
8,0.265282,298,4,59,'\'(-inf-74.5]\'',10,3,2022
3,0.4,157,14,22,'\'(-inf-74.5]\'',10,2,2022
27,0.1,8,14,59,'\'(74.5-245.743]\'',9,30,2022
27,0.1,607,6,31,'\'(245.743-inf)\'',9,30,2022
9,1,157,0,59,'\'(-inf-74.5]\'',9,30,2022
12,0.265282,255,5,59,'\'(245.743-inf)\'',9,30,2022
23,0.265282,237,13,17,'\'(74.5-245.743]\'',9,29,2022
13,0.2,173,5,59,'\'(-inf-74.5]\'',9,29,2022
7,0.1,385,0,17,'\'(245.743-inf)\'',9,29,2022
10,0.265282,107,5,17,'\'(245.743-inf)\'',9,29,2022
24,0.09,536,13,59,'\'(245.743-inf)\'',9,28,2022
26,0.265282,203,5,59,'\'(245.743-inf)\'',9,28,2022
27,0.1,575,13,59,'\'(245.743-inf)\'',9,28,2022
21,0.12,180,3,59,'\'(-inf-74.5]\'',9,27,2022
4,0.265282,692,0,58,'\'(245.743-inf)\'',9,27,2022
9,0.265282,2900,0,59,'\'(245.743-inf)\'',9,24,2022
7,0.265282,706,6,59,'\'(74.5-245.743]\'',9,23,2022
7,0.15,150,3,17,'\'(-inf-74.5]\'',9,23,2022
9,0.035,166,4,59,'\'(-inf-74.5]\'',9,23,2022
25,0.05,474,5,7,'\'(-inf-74.5]\'',9,23,2022
19,1,6,1,59,'\'(245.743-inf)\'',9,23,2022
3,0.33,1400,12,59,'\'(74.5-245.743]\'',9,22,2022
7,0.265282,3700,0,52,'\'(74.5-245.743]\'',9,22,2022
23,0.35,136,5,58,'\'(245.743-inf)\'',9,22,2022
0,1,1,0,59,'\'(74.5-245.743]\'',9,21,2022
10,0.265282,5,1,59,'\'(245.743-inf)\'',9,21,2022
21,0.265282,1600,13,59,'\'(245.743-inf)\'',9,20,2022
12,0.265282,8,1,59,'\'(74.5-245.743]\'',9,20,2022
26,0.16,190,4,7,'\'(74.5-245.743]\'',9,20,2022
27,0.02,244,14,5,'\'(74.5-245.743]\'',9,20,2022
27,0.1,282,13,59,'\'(245.743-inf)\'',9,20,2022
23,0.04,62,14,59,'\'(245.743-inf)\'',9,20,2022
27,0.265282,5000,11,22,'\'(74.5-245.743]\'',9,19,2022
12,0.43,75,3,59,'\'(-inf-74.5]\'',9,19,2022
17,0.02,456,7,59,'\'(245.743-inf)\'',9,19,2022
9,0.265282,157,0,23,'\'(245.743-inf)\'',9,18,2022
7,0.2,140,4,22,'\'(74.5-245.743]\'',9,16,2022
7,0.1,271,6,59,'\'(-inf-74.5]\'',9,16,2022
26,0.11,42,13,59,'\'(74.5-245.743]\'',9,15,2022
18,0.15,126,13,52,'\'(-inf-74.5]\'',9,15,2022
10,0.2,67,4,59,'\'(-inf-74.5]\'',9,15,2022
12,0.265282,90,3,59,'\'(245.743-inf)\'',9,15,2022
17,0.07,108,0,59,'\'(245.743-inf)\'',9,15,2022
19,0.11,614,13,59,'\'(245.743-inf)\'',9,14,2022
17,0.3,137,3,17,'\'(-inf-74.5]\'',9,14,2022
19,0.05,604,5,17,'\'(-inf-74.5]\'',9,14,2022
18,0.265282,121900,13,59,'\'(-inf-74.5]\'',9,14,2022
13,0.14,83,4,21,'\'(245.743-inf)\'',9,14,2022
12,0.75,445,13,59,'\'(74.5-245.743]\'',9,13,2022
7,0.05,1800,5,58,'\'(74.5-245.743]\'',9,13,2022
17,0.06,445,13,59,'\'(74.5-245.743]\'',9,13,2022
18,0.17,413,7,59,'\'(74.5-245.743]\'',9,13,2022
17,0.12,197,0,59,'\'(245.743-inf)\'',9,13,2022
21,1,33,2,61,'\'(245.743-inf)\'',9,13,2022
27,0.265282,28,14,5,'\'(-inf-74.5]\'',9,12,2022
4,0.265282,81,5,59,'\'(-inf-74.5]\'',9,12,2022
10,0.28,17,2,25,'\'(-inf-74.5]\'',9,12,2022
19,0.23,91,3,59,'\'(245.743-inf)\'',9,12,2022
23,0.24,526,13,59,'\'(245.743-inf)\'',9,12,2022
4,0.265282,84,3,59,'\'(245.743-inf)\'',9,12,2022
9,0.265282,6,14,7,'\'(245.743-inf)\'',9,9,2022
6,0.265282,145,4,1,'\'(-inf-74.5]\'',9,9,2022
18,0.265282,413,7,59,'\'(-inf-74.5]\'',9,9,2022
3,0.1,328,3,20,'\'(245.743-inf)\'',9,9,2022
7,0.265282,33,2,13,'\'(245.743-inf)\'',9,9,2022
7,1,125,5,59,'\'(245.743-inf)\'',9,9,2022
5,0.265282,175,14,59,'\'(245.743-inf)\'',9,9,2022
23,0.15,45,0,59,'\'(245.743-inf)\'',9,9,2022
5,1,20,4,22,'\'(245.743-inf)\'',9,9,2022
5,0.265282,686,5,2,'\'(74.5-245.743]\'',9,8,2022
23,0.08,120,0,54,'\'(-inf-74.5]\'',9,8,2022
12,0.265282,120,4,59,'\'(-inf-74.5]\'',9,8,2022
4,0.07,200,13,59,'\'(245.743-inf)\'',9,8,2022
21,0.265282,157,14,59,'\'(245.743-inf)\'',9,8,2022
9,1,173,0,12,'\'(74.5-245.743]\'',9,7,2022
9,0.265282,749,14,48,'\'(-inf-74.5]\'',9,7,2022
27,0.265282,24700,13,29,'\'(-inf-74.5]\'',9,7,2022
7,0.265282,172,0,22,'\'(-inf-74.5]\'',9,7,2022
26,0.05,240,5,59,'\'(-inf-74.5]\'',9,7,2022
20,0.05,469,7,59,'\'(-inf-74.5]\'',9,7,2022
24,0.03,143,9,59,'\'(-inf-74.5]\'',9,7,2022
4,0.265282,264,4,25,'\'(245.743-inf)\'',9,7,2022
12,0.5,100,4,59,'\'(245.743-inf)\'',9,7,2022
19,0.265282,100,5,25,'\'(245.743-inf)\'',9,7,2022
12,0.33,42,3,59,'\'(-inf-74.5]\'',9,6,2022
14,0.33,41,4,25,'\'(-inf-74.5]\'',9,6,2022
21,0.14,108,4,59,'\'(245.743-inf)\'',9,6,2022
18,0.25,163,0,59,'\'(245.743-inf)\'',9,6,2022
7,0.05,91,3,36,'\'(-inf-74.5]\'',9,2,2022
23,0.265282,16,3,36,'\'(245.743-inf)\'',9,2,2022
2,0.265282,8600,13,48,'\'(245.743-inf)\'',9,2,2022
3,0.15,250,0,5,'\'(74.5-245.743]\'',9,1,2022
12,0.08,379,6,59,'\'(74.5-245.743]\'',9,1,2022
23,0.265282,122,13,7,'\'(-inf-74.5]\'',9,1,2022
8,0.15,95,0,17,'\'(-inf-74.5]\'',9,1,2022
7,0.265282,67,3,52,'\'(-inf-74.5]\'',9,1,2022
2,0.2,4900,13,59,'\'(245.743-inf)\'',8,31,2022
12,0.16,910,13,59,'\'(74.5-245.743]\'',8,31,2022
7,0.1,188,0,17,'\'(74.5-245.743]\'',8,31,2022
7,0.1,1300,13,59,'\'(-inf-74.5]\'',8,31,2022
24,0.265282,496,7,59,'\'(-inf-74.5]\'',8,31,2022
2,0.265282,44,3,22,'\'(-inf-74.5]\'',8,31,2022
12,0.2,173,13,59,'\'(-inf-74.5]\'',8,31,2022
21,0.1,169,5,59,'\'(-inf-74.5]\'',8,31,2022
23,0.36,157,0,17,'\'(-inf-74.5]\'',8,31,2022
10,0.265282,221,0,59,'\'(245.743-inf)\'',8,31,2022
21,1,117,4,59,'\'(245.743-inf)\'',8,31,2022
19,0.265282,157,0,18,'\'(245.743-inf)\'',8,31,2022
19,0.265282,212,5,59,'\'(74.5-245.743]\'',8,30,2022
25,0.1,123,4,58,'\'(-inf-74.5]\'',8,30,2022
23,0.265282,47,2,59,'\'(-inf-74.5]\'',8,30,2022
23,0.265282,1100,7,22,'\'(245.743-inf)\'',8,29,2022
12,0.3,44,3,59,'\'(74.5-245.743]\'',8,29,2022
3,0.265282,310,4,59,'\'(245.743-inf)\'',8,29,2022
2,0.265282,287,13,59,'\'(245.743-inf)\'',8,29,2022
27,0.265282,231,13,25,'\'(245.743-inf)\'',8,28,2022
19,0.265282,974,14,59,'\'(74.5-245.743]\'',8,26,2022
25,0.265282,1200,13,59,'\'(-inf-74.5]\'',8,26,2022
7,0.07,78,3,59,'\'(-inf-74.5]\'',8,26,2022
21,0.265282,905,0,59,'\'(245.743-inf)\'',8,26,2022
9,0.265282,280,14,59,'\'(-inf-74.5]\'',8,25,2022
23,0.1,157,14,5,'\'(-inf-74.5]\'',8,25,2022
17,0.1,361,12,59,'\'(245.743-inf)\'',8,25,2022
15,0.07,330,6,59,'\'(245.743-inf)\'',8,25,2022
21,1,117,3,59,'\'(74.5-245.743]\'',8,24,2022
7,0.2,24,2,59,'\'(-inf-74.5]\'',8,24,2022
9,0.265282,157,0,59,'\'(245.743-inf)\'',8,24,2022
27,0.16,646,5,17,'\'(74.5-245.743]\'',8,23,2022
23,0.2,472,0,59,'\'(74.5-245.743]\'',8,23,2022
19,0.08,91,4,7,'\'(-inf-74.5]\'',8,23,2022
10,0.08,114,4,59,'\'(-inf-74.5]\'',8,23,2022
10,0.5,3,1,59,'\'(-inf-74.5]\'',8,23,2022
4,0.26,1000,8,59,'\'(245.743-inf)\'',8,23,2022
23,0.265282,157,13,1,'\'(245.743-inf)\'',8,23,2022
5,0.265282,136,0,59,'\'(245.743-inf)\'',8,23,2022
9,0.17,73,2,59,'\'(245.743-inf)\'',8,22,2022
23,1,56,0,22,'\'(245.743-inf)\'',8,22,2022
25,0.14,1,1,25,'\'(74.5-245.743]\'',8,21,2022
25,0.1,21,14,59,'\'(-inf-74.5]\'',8,21,2022
17,0.03,187,5,59,'\'(-inf-74.5]\'',8,20,2022
23,0.05,1700,13,59,'\'(245.743-inf)\'',8,19,2022
7,0.265282,2300,9,59,'\'(-inf-74.5]\'',8,19,2022
3,0.8,157,0,48,'\'(-inf-74.5]\'',8,19,2022
13,0.05,214,13,59,'\'(74.5-245.743]\'',8,18,2022
12,0.17,215,4,59,'\'(-inf-74.5]\'',8,18,2022
7,0.265282,704,5,59,'\'(245.743-inf)\'',8,18,2022
12,0.1,209,4,59,'\'(245.743-inf)\'',8,18,2022
17,0.05,178,5,7,'\'(245.743-inf)\'',8,18,2022
25,0.14,80,3,59,'\'(74.5-245.743]\'',8,17,2022
19,0.82,157,1,5,'\'(74.5-245.743]\'',8,17,2022
3,0.21,157,0,1,'\'(-inf-74.5]\'',8,17,2022
19,0.265282,74,4,59,'\'(-inf-74.5]\'',8,17,2022
3,0.2,157,2,59,'\'(-inf-74.5]\'',8,17,2022
7,0.265282,104,4,5,'\'(-inf-74.5]\'',8,17,2022
12,0.14,293,5,7,'\'(74.5-245.743]\'',8,16,2022
4,0.09,205,5,25,'\'(-inf-74.5]\'',8,16,2022
10,0.15,11,2,59,'\'(-inf-74.5]\'',8,16,2022
3,0.265282,156,0,48,'\'(245.743-inf)\'',8,16,2022
5,1,77,14,59,'\'(245.743-inf)\'',8,16,2022
21,0.1,253,5,59,'\'(245.743-inf)\'',8,16,2022
19,0.265282,467,0,59,'\'(245.743-inf)\'',8,16,2022
12,0.13,791,13,59,'\'(245.743-inf)\'',8,15,2022
7,0.12,665,13,59,'\'(74.5-245.743]\'',8,15,2022
12,0.37,380,13,59,'\'(-inf-74.5]\'',8,15,2022
23,0.15,305,13,59,'\'(245.743-inf)\'',8,15,2022
21,0.265282,15,2,25,'\'(-inf-74.5]\'',8,14,2022
19,0.265282,45,2,59,'\'(245.743-inf)\'',8,13,2022
8,0.13,1900,13,59,'\'(245.743-inf)\'',8,12,2022
3,0.1,169,13,59,'\'(245.743-inf)\'',8,12,2022
19,0.265282,20,2,59,'\'(245.743-inf)\'',8,12,2022
12,0.33,255,5,59,'\'(74.5-245.743]\'',8,11,2022
12,0.2,218,4,59,'\'(74.5-245.743]\'',8,11,2022
15,0.08,201,5,59,'\'(-inf-74.5]\'',8,11,2022
23,0.09,42,2,28,'\'(-inf-74.5]\'',8,11,2022
12,0.265282,204,4,8,'\'(-inf-74.5]\'',8,11,2022
22,0.265282,26,4,1,'\'(-inf-74.5]\'',8,11,2022
7,0.02,24,13,59,'\'(245.743-inf)\'',8,11,2022
5,0.1,40,3,5,'\'(-inf-74.5]\'',8,10,2022
17,0.12,105,4,58,'\'(-inf-74.5]\'',8,10,2022
21,0.2,160,3,59,'\'(245.743-inf)\'',8,10,2022
17,1,238,4,58,'\'(245.743-inf)\'',8,10,2022
12,0.2,301,5,59,'\'(245.743-inf)\'',8,10,2022
12,0.2,75,13,59,'\'(245.743-inf)\'',8,9,2022
17,0.3,300,4,7,'\'(245.743-inf)\'',8,9,2022
13,0.04,1100,13,59,'\'(245.743-inf)\'',8,9,2022
12,0.25,533,13,59,'\'(74.5-245.743]\'',8,9,2022
17,0.265282,58,13,25,'\'(74.5-245.743]\'',8,9,2022
23,0.03,338,6,5,'\'(-inf-74.5]\'',8,9,2022
7,0.265282,504,5,59,'\'(-inf-74.5]\'',8,9,2022
2,0.17,165,0,1,'\'(-inf-74.5]\'',8,9,2022
23,0.3,114,4,59,'\'(-inf-74.5]\'',8,9,2022
12,0.265282,237,13,59,'\'(-inf-74.5]\'',8,9,2022
24,0.265282,102,3,7,'\'(-inf-74.5]\'',8,9,2022
12,0.12,272,13,59,'\'(245.743-inf)\'',8,9,2022
7,0.15,814,0,59,'\'(245.743-inf)\'',8,9,2022
9,1,7,1,59,'\'(245.743-inf)\'',8,9,2022
18,0.1,166,13,59,'\'(245.743-inf)\'',8,9,2022
27,0.265282,504,13,59,'\'(245.743-inf)\'',8,9,2022
9,0.265282,478,13,59,'\'(245.743-inf)\'',8,9,2022
23,0.15,1400,13,59,'\'(245.743-inf)\'',8,8,2022
15,0.15,507,7,5,'\'(245.743-inf)\'',8,8,2022
27,0.265282,1300,13,59,'\'(245.743-inf)\'',8,8,2022
2,0.265282,535,13,59,'\'(-inf-74.5]\'',8,8,2022
4,0.265282,188,5,59,'\'(-inf-74.5]\'',8,8,2022
17,0.05,76,13,25,'\'(-inf-74.5]\'',8,8,2022
9,0.15,120,5,59,'\'(245.743-inf)\'',8,8,2022
4,0.265282,1000,8,59,'\'(245.743-inf)\'',8,8,2022
2,0.1,30,14,59,'\'(74.5-245.743]\'',8,5,2022
23,0.1,28,3,7,'\'(-inf-74.5]\'',8,5,2022
17,0.17,42,2,7,'\'(-inf-74.5]\'',8,5,2022
15,0.265282,76,3,59,'\'(245.743-inf)\'',8,5,2022
26,0.265282,497,5,59,'\'(245.743-inf)\'',8,5,2022
7,0.13,679,13,59,'\'(245.743-inf)\'',8,4,2022
23,0.17,157,3,7,'\'(74.5-245.743]\'',8,4,2022
2,0.17,652,0,59,'\'(74.5-245.743]\'',8,4,2022
12,0.08,242,13,59,'\'(74.5-245.743]\'',8,4,2022
5,0.04,166,6,22,'\'(74.5-245.743]\'',8,4,2022
26,0.265282,85,14,59,'\'(74.5-245.743]\'',8,4,2022
5,0.33,20,2,59,'\'(-inf-74.5]\'',8,4,2022
1,0.12,163,3,7,'\'(-inf-74.5]\'',8,4,2022
26,0.265282,44,13,59,'\'(-inf-74.5]\'',8,4,2022
12,0.16,100,4,59,'\'(245.743-inf)\'',8,4,2022
7,0.2,290,3,5,'\'(245.743-inf)\'',8,4,2022
2,0.265282,59,14,59,'\'(245.743-inf)\'',8,4,2022
19,0.1,157,14,59,'\'(245.743-inf)\'',8,4,2022
5,0.3,20,3,23,'\'(245.743-inf)\'',8,4,2022
12,0.265282,244,4,59,'\'(74.5-245.743]\'',8,3,2022
17,0.2,39,2,7,'\'(-inf-74.5]\'',8,3,2022
9,0.265282,122,13,59,'\'(-inf-74.5]\'',8,3,2022
10,0.265282,39,3,59,'\'(-inf-74.5]\'',8,3,2022
27,0.265282,497,6,22,'\'(245.743-inf)\'',8,3,2022
13,0.15,189,14,59,'\'(245.743-inf)\'',8,3,2022
2,0.2,542,0,17,'\'(245.743-inf)\'',8,3,2022
17,0.15,9,12,30,'\'(245.743-inf)\'',8,3,2022
7,0.23,5600,13,59,'\'(245.743-inf)\'',8,2,2022
25,0.37,342,13,59,'\'(74.5-245.743]\'',8,2,2022
5,0.265282,292,6,22,'\'(74.5-245.743]\'',8,2,2022
15,0.265282,107,0,59,'\'(74.5-245.743]\'',8,2,2022
20,0.25,175,4,59,'\'(74.5-245.743]\'',8,2,2022
24,0.05,489,8,59,'\'(-inf-74.5]\'',8,2,2022
15,0.2,26,3,28,'\'(-inf-74.5]\'',8,2,2022
10,0.265282,71,14,59,'\'(-inf-74.5]\'',8,2,2022
20,0.3,75,3,59,'\'(-inf-74.5]\'',8,2,2022
23,0.08,266,6,59,'\'(-inf-74.5]\'',8,2,2022
12,0.1,530,13,59,'\'(245.743-inf)\'',8,2,2022
18,0.265282,151,13,59,'\'(245.743-inf)\'',8,2,2022
7,0.5,58,4,5,'\'(-inf-74.5]\'',8,1,2022
5,0.265282,1,1,59,'\'(245.743-inf)\'',8,1,2022
9,0.265282,194,5,22,'\'(245.743-inf)\'',8,1,2022
18,0.265282,157,0,58,'\'(245.743-inf)\'',8,1,2022
19,0.265282,157,13,59,'\'(245.743-inf)\'',8,1,2022
27,1,20,2,59,'\'(245.743-inf)\'',8,1,2022
19,0.265282,10,2,37,'\'(245.743-inf)\'',8,1,2022
17,1,18,3,1,'\'(74.5-245.743]\'',7,31,2022
10,0.32,15,1,25,'\'(-inf-74.5]\'',7,31,2022
17,0.5,157,0,59,'\'(245.743-inf)\'',7,31,2022
27,0.265282,5000,11,22,'\'(245.743-inf)\'',7,29,2022
7,0.25,681,4,7,'\'(74.5-245.743]\'',7,29,2022
9,0.265282,229,5,59,'\'(-inf-74.5]\'',7,29,2022
9,0.265282,58,3,59,'\'(-inf-74.5]\'',7,29,2022
17,0.06,65,4,59,'\'(-inf-74.5]\'',7,29,2022
28,0.265282,11,0,7,'\'(-inf-74.5]\'',7,29,2022
3,0.265282,11,0,47,'\'(245.743-inf)\'',7,29,2022
9,0.265282,1700,13,9,'\'(245.743-inf)\'',7,29,2022
21,1,6,0,1,'\'(245.743-inf)\'',7,29,2022
21,0.265282,405,4,59,'\'(74.5-245.743]\'',7,28,2022
5,0.33,51,3,59,'\'(-inf-74.5]\'',7,28,2022
7,0.2,510,14,59,'\'(-inf-74.5]\'',7,28,2022
7,0.265282,130,13,35,'\'(-inf-74.5]\'',7,28,2022
23,0.265282,202,13,59,'\'(-inf-74.5]\'',7,28,2022
2,0.265282,1,1,7,'\'(-inf-74.5]\'',7,28,2022
5,0.2,426,13,59,'\'(245.743-inf)\'',7,28,2022
23,0.265282,12,2,22,'\'(245.743-inf)\'',7,28,2022
24,0.265282,12,2,59,'\'(245.743-inf)\'',7,28,2022
19,0.19,72,5,59,'\'(245.743-inf)\'',7,28,2022
18,0.265282,17,14,59,'\'(245.743-inf)\'',7,28,2022
6,0.2,491,0,59,'\'(245.743-inf)\'',7,28,2022
27,0.06,10700,13,59,'\'(245.743-inf)\'',7,27,2022
18,0.02,307,7,59,'\'(-inf-74.5]\'',7,27,2022
3,0.24,98,0,7,'\'(-inf-74.5]\'',7,27,2022
17,0.04,60,6,25,'\'(-inf-74.5]\'',7,27,2022
23,0.1,122,13,7,'\'(245.743-inf)\'',7,26,2022
21,0.265282,214,0,17,'\'(74.5-245.743]\'',7,26,2022
19,0.08,111,13,25,'\'(-inf-74.5]\'',7,26,2022
7,0.17,41,3,1,'\'(-inf-74.5]\'',7,26,2022
17,0.03,394,13,59,'\'(-inf-74.5]\'',7,26,2022
22,0.3,22,2,59,'\'(-inf-74.5]\'',7,26,2022
3,0.06,279,4,1,'\'(-inf-74.5]\'',7,26,2022
19,0.265282,974,14,59,'\'(74.5-245.743]\'',7,25,2022
12,0.09,409,13,59,'\'(-inf-74.5]\'',7,25,2022
12,0.06,272,6,59,'\'(245.743-inf)\'',7,25,2022
26,1,18,14,25,'\'(74.5-245.743]\'',7,24,2022
12,0.2,69,4,59,'\'(-inf-74.5]\'',7,22,2022
10,0.265282,58,3,59,'\'(-inf-74.5]\'',7,22,2022
7,0.22,15,2,5,'\'(-inf-74.5]\'',7,22,2022
12,0.05,328,5,59,'\'(-inf-74.5]\'',7,22,2022
25,0.265282,157,0,59,'\'(245.743-inf)\'',7,22,2022
23,0.05,137,3,59,'\'(245.743-inf)\'',7,22,2022
12,0.265282,178,13,59,'\'(245.743-inf)\'',7,22,2022
24,0.265282,200,5,59,'\'(245.743-inf)\'',7,22,2022
20,0.265282,62,14,59,'\'(245.743-inf)\'',7,22,2022
3,0.25,490,5,58,'\'(74.5-245.743]\'',7,21,2022
18,0.35,157,5,59,'\'(74.5-245.743]\'',7,21,2022
25,0.22,157,13,59,'\'(74.5-245.743]\'',7,21,2022
8,0.15,404,7,59,'\'(74.5-245.743]\'',7,21,2022
27,0.1,329,5,59,'\'(-inf-74.5]\'',7,21,2022
9,0.33,72,3,59,'\'(-inf-74.5]\'',7,21,2022
12,0.05,42,3,59,'\'(-inf-74.5]\'',7,21,2022
12,0.1,247,6,59,'\'(245.743-inf)\'',7,21,2022
26,0.265282,45,3,59,'\'(245.743-inf)\'',7,21,2022
20,0.5,356,7,59,'\'(245.743-inf)\'',7,21,2022
20,0.265282,192,4,59,'\'(245.743-inf)\'',7,21,2022
19,0.265282,157,12,59,'\'(245.743-inf)\'',7,21,2022
9,0.265282,2800,13,34,'\'(245.743-inf)\'',7,20,2022
21,0.2,310,4,59,'\'(74.5-245.743]\'',7,20,2022
7,0.265282,992,6,59,'\'(74.5-245.743]\'',7,20,2022
19,0.265282,48,4,59,'\'(-inf-74.5]\'',7,20,2022
27,0.02,4900,13,59,'\'(-inf-74.5]\'',7,20,2022
24,0.16,125,4,7,'\'(-inf-74.5]\'',7,20,2022
19,0.2,51,0,25,'\'(-inf-74.5]\'',7,20,2022
18,0.265282,159,5,59,'\'(-inf-74.5]\'',7,20,2022
24,0.09,58,3,7,'\'(-inf-74.5]\'',7,20,2022
10,0.265282,1,1,59,'\'(-inf-74.5]\'',7,20,2022
12,0.265282,2000,13,59,'\'(245.743-inf)\'',7,19,2022
12,0.31,856,9,59,'\'(245.743-inf)\'',7,19,2022
7,0.265282,323,6,59,'\'(-inf-74.5]\'',7,19,2022
23,0.265282,766,0,17,'\'(-inf-74.5]\'',7,19,2022
10,0.2,157,0,58,'\'(-inf-74.5]\'',7,19,2022
12,0.13,570,5,59,'\'(245.743-inf)\'',7,19,2022
12,0.265282,200,4,59,'\'(74.5-245.743]\'',7,18,2022
3,0.07,423,0,59,'\'(-inf-74.5]\'',7,18,2022
17,0.1,245,3,59,'\'(-inf-74.5]\'',7,18,2022
12,0.265282,323,3,59,'\'(245.743-inf)\'',7,18,2022
9,0.25,107,14,59,'\'(245.743-inf)\'',7,18,2022
8,0.35,269,5,59,'\'(245.743-inf)\'',7,18,2022
2,0.265282,157,14,59,'\'(245.743-inf)\'',7,18,2022
